PlayerHeight_cm,PlayerWeight_kg,GameDuration_minutes,GoalsPerGame,TeamCategory
148.74904144350154,61.588670299675464,6.787339402833571,0.16949682083865092,Youth
209.97059527201628,65.78141487929946,23.479649639614685,5.357555342642109,Amateur
160.68926649469765,82.74305526950793,8.033074020783431,2.322101221501802,Youth
201.7462667397973,71.18868919603594,24.711499120420267,7.193187942727304,Professional
172.61547513912146,59.523098979510614,10.623474801868998,2.3034937415133165,Amateur
149.3114831348821,55.29512006460232,8.616229259150124,2.5357414680762833,Amateur
195.08077219423654,106.38999610559033,18.01523054846211,6.639835859386767,Amateur
213.12924172854665,86.44611621542468,29.16609451327714,9.065132832367034,Professional
185.6734824375228,118.30651758641011,8.685017431890941,3.1040636542133493,Youth
157.12208462041977,112.63815466321796,8.443327116774132,1.5797106217955954,Youth
218.0534503265549,99.96569930804175,20.93009843395174,6.704076475115576,Professional
195.99675908519598,115.08871045946731,16.33528811504088,6.27818277847837,Amateur
198.7432635658704,75.44416997958805,30.668933956281485,9.240422352407647,Professional
181.89064821747195,66.55250227312759,21.083745362040883,6.8497735088068605,Amateur
148.46966263869578,89.37128889212433,6.546945341917043,0.8473894984291972,Youth
154.71223399357768,105.21415556676668,7.674639665123278,1.0992155610972372,Youth
169.8464489846822,119.88795323049155,8.356260602900242,2.8165127294502708,Youth
158.70287926207948,98.2861926544256,7.702471229294187,0.9601674817427259,Youth
159.9279211942703,97.15089397269115,6.2638801481396325,0.9598504935706007,Youth
211.66022096639858,104.48143948168541,19.44971839042519,5.381685905524443,Amateur
162.6820805691973,72.8773401794891,9.251708388244763,3.7188772772042373,Youth
175.99520129747208,119.78408351060493,6.890857200378892,0.4591330537438303,Youth
145.47767707042362,83.99070842449316,8.235841764916064,2.3405030089571937,Youth
202.42118582144542,59.84916876804749,26.12136887476609,6.837486855825098,Amateur
185.64662765081894,108.64740670839541,11.992143126385523,4.7591820687430655,Amateur
148.7025647584741,100.40815448104662,8.555336211435417,3.945392684028851,Amateur
185.81492608851238,86.877077979437,11.112089497167155,3.372909266009154,Amateur
148.84619400350167,85.95746504427775,7.320977829907343,0.48088512497646985,Youth
173.88482993005545,101.68507593171678,11.02909407766533,4.608776253964266,Amateur
193.451379047022,64.3722462926123,21.736996977949442,5.254487547689198,Amateur
204.40001070106322,55.72741590447739,33.31000312858469,9.381145966485215,Professional
196.27008378269548,55.510469432361205,33.865268090937064,9.528573572975766,Professional
183.78544431763726,101.65451084017045,10.299437610069706,3.974578616262624,Amateur
197.6223408026317,81.58270271051359,25.670374729751824,8.983230396668882,Professional
170.00431308118172,61.37488292691446,11.728534212155537,3.8284104709564044,Youth
145.33877371298559,88.15554521448816,7.451493489468973,1.6978390649679502,Youth
147.81623254470995,106.5189185923719,6.920967183434966,1.6059240704611226,Youth
186.77671857074202,51.79403623596049,25.07535303286458,6.945832580274736,Professional
159.90910544821887,96.25966890075058,8.599880926353256,2.863542581516242,Youth
185.25487467511155,65.18013419843493,17.12194797894607,5.956328035376442,Amateur
209.8703936956709,50.08472914914851,38.323489942638524,9.76354579630425,Professional
142.5590135236916,98.65077753577326,5.999187581894413,0.40467721686787517,Youth
176.02758511409073,74.49942582519448,11.831930188272004,4.006458663211346,Youth
211.02891221115934,90.79127522870061,27.401089686526305,7.031696003129586,Amateur
204.28254317905186,55.99905039093384,37.995053297555714,9.731917042088874,Professional
148.82202110333117,74.77347700793558,9.76800891508838,3.3690932255279495,Amateur
174.14587305132324,57.83057657901332,16.036736068323354,3.5065273518950937,Amateur
204.3655451843053,95.67860994763778,23.505818956786932,7.732626243068148,Amateur
153.92756164024811,93.1660825752575,10.032620907423622,3.4614916539978546,Youth
197.2252820484491,79.59041716095528,21.209798221896484,5.724597592543833,Professional
212.04047226881121,116.47536843718719,16.240916090584694,4.072660543268836,Amateur
202.84714099451384,85.01444867141765,22.40730611677353,8.219090876090934,Professional
155.26214579157505,88.69049010017895,10.650930463622664,3.190606051169936,Amateur
192.61605228061015,72.38433923524161,21.614576739993232,7.772337583646546,Professional
193.11514800689238,87.01672299946405,19.830073281093032,7.7485066908334845,Professional
174.8481045698164,67.99041117894137,9.78632619314116,2.466768650785408,Youth
187.46194738267545,80.56283755163867,13.080632497381025,2.671523834475336,Youth
199.17674532603593,55.668960130857535,34.53069657958408,9.702523438725336,Professional
162.4111973823984,118.19209301414482,8.274724761944881,1.423352238226303,Youth
156.0437661170816,59.97855656633724,13.67038268908788,3.6517847610188103,Amateur
214.84729872098913,72.35002119084348,29.628457288671985,9.112951164071962,Professional
186.90108055787184,65.94350043746307,21.9004680253716,7.914897457801507,Professional
182.55646575891322,64.69846500696873,18.213101316356543,6.645872246690212,Amateur
214.58576034989676,66.55995812587439,35.59804273768386,9.576640385697967,Professional
196.38712649491396,92.44125112980807,27.769751636930554,8.693591319834619,Professional
218.85996841159067,59.486473136609035,37.59365825334244,9.387251071974685,Professional
169.48309084065528,97.3756275073684,11.503823871248729,4.6171435001655965,Amateur
185.715112774579,103.57684843707834,16.635266338581907,4.576591807313322,Amateur
173.8935407797853,106.80547326989104,11.733310217050535,3.417597073936731,Youth
199.2587321379172,99.14006145018844,18.9432814702794,4.811875448531792,Amateur
212.8314281785813,104.34842801493954,22.229602268374535,8.224374913511541,Professional
181.0260232652637,119.48867966822996,14.602478371642786,5.513779785694309,Amateur
186.17257948393714,56.93616370283153,24.113271540576168,6.545051047054193,Professional
148.15654735917016,64.18611573888005,12.164138765926399,3.5045680517784232,Youth
193.50375453922896,93.89534578040384,24.69437922993468,8.51651278003926,Professional
200.92061234481596,88.68168310233644,28.861985045536095,8.889878981027179,Professional
151.8298711853296,110.7673221082733,5.81207749796287,0.1280545214458435,Youth
151.4240499438502,61.73974669998654,14.265654018148343,5.469281090811476,Amateur
182.83603233120255,72.04646474254965,15.482875874402257,6.001715591848669,Amateur
178.69555800557544,95.49931989903293,8.553007416572221,1.141251608869565,Youth
169.30357594527706,52.81578210862822,13.950485857353014,3.6530928632004205,Amateur
190.6096139820793,61.45896938325683,18.602125308644826,4.565238147141758,Amateur
176.74504699105754,75.68627460268534,12.973273716867515,3.5973015039484766,Youth
179.8194924560009,99.0326073482431,10.794321805528977,3.3214454860501137,Youth
140.7325078363235,95.57020550905392,5.846248343812108,0.4581526968161391,Youth
200.7059570578945,70.33136015733135,23.981357662073215,7.630411137468222,Professional
164.21663858559205,100.36949570484809,6.754583923147516,0.48610388374609403,Youth
170.65178431256606,73.66943965061257,9.260315103786237,1.4398568301352115,Youth
156.48639858081756,94.1069415878103,7.183577483443863,0.53926473158291,Youth
189.24061909328523,92.24702045627181,20.083184613654293,7.0665922162879715,Professional
200.41374223276915,52.052056821059246,31.738096854413897,8.6346241579956,Professional
170.63007851434546,118.2970277868855,10.85145777332155,3.4352993656213116,Amateur
216.04075387542267,86.05670954952025,31.736843785593695,8.625017680590123,Professional
140.88107234698694,101.32559661445833,5.058284066202829,0.11805036701555949,Youth
196.50431274489037,65.43733219095726,25.15908209511145,8.25928993615949,Professional
144.30554923787005,96.19853551884572,5.306532855717848,0.2567258645019894,Youth
168.90615570651602,56.88926370377991,15.714203599398402,6.038449623927016,Amateur
193.40600493902912,68.83876696775457,24.682580962412555,7.008486452733097,Amateur
191.67553787077526,114.02799010909314,10.766352253773245,3.5342967881559524,Youth
189.76005286814788,61.63220494695084,21.135291391637004,5.8735904917710755,Amateur
185.0058287405308,95.83823676251703,15.541368935086401,4.283172617780806,Amateur
218.70791864955322,67.10105422389029,38.13766529010214,9.59123994259846,Professional
177.80994546007017,55.280734913870994,12.940844769962071,3.084769239840872,Amateur
203.9189758385753,70.35428910723844,21.76134101393035,5.167815693007653,Amateur
180.43730133684733,50.40162248660119,20.672193415808596,6.66243639243421,Professional
199.15409765683148,94.42303690466049,17.72330925805954,4.960430036151897,Amateur
217.0642408969721,66.77672328877499,29.971283739224937,7.280762818102698,Professional
187.88727751099768,79.42117049364577,20.90958391261642,7.595326049557256,Amateur
160.86031520111615,97.27971973524394,8.302340460871394,1.7768163851654712,Youth
213.5297775480446,72.1880995386778,34.64168058376133,9.60576117372726,Professional
196.25512727606545,59.96256499178333,26.080781410143747,9.027810425608578,Professional
174.88128520506902,70.52960319531142,15.049458018523838,4.192796929593542,Amateur
170.3777186257093,95.33035796417118,9.923366206340527,1.9098349576987603,Youth
213.11541808582746,79.39128958237366,29.78500684760239,7.592674982298647,Professional
202.49681416419452,111.2776443837142,13.704404725348613,3.279415737741219,Youth
174.06984747856941,91.25792712129996,7.72247761842826,1.1411964386767144,Youth
180.43766203824217,92.95589037340714,17.70904038151844,6.881741467985208,Professional
197.36460911240164,110.54186914893221,14.591948398292969,4.044488335839808,Youth
207.85556878393336,58.346824216273276,34.315494043305925,9.46155272598114,Professional
145.36717228519183,109.1257243711149,5.1570389547144915,0.06958260786667747,Youth
145.91412208802092,68.55254532548649,11.502046995321662,4.531903852590478,Amateur
188.50163701811985,71.74303318466457,17.687056100667686,5.080031915707539,Amateur
190.23798026405743,68.75149776923557,27.844918557042778,9.146556715938342,Professional
193.5036435423092,85.08351571357316,27.0678343528363,8.11468847392165,Professional
169.32870874890537,89.11517441618653,13.239785125380372,5.701996363603142,Amateur
180.4561792588701,60.25792071814352,20.988809212449986,7.001768922897433,Professional
208.9322086239172,73.48711149484107,28.936533969109856,8.366339543695153,Professional
174.5349988529696,70.18123474040245,16.444364506067735,5.104911150757749,Amateur
213.07881985092098,50.3648056649651,32.61943624459604,9.098791079764096,Professional
142.0349257132005,89.23006654541605,5.452493163606856,0.29615820050420094,Youth
151.16716464275888,76.25884371939419,6.575919099103992,0.8946732899970335,Youth
189.3369782330567,94.63986194620662,19.66813740017197,7.23705305331135,Professional
189.70025967272144,62.79614892262919,23.26079631631873,7.267282114277585,Professional
172.03057770935186,56.42292832361583,13.606673493137576,5.094736115057535,Amateur
165.99371089374156,101.38391930901345,11.820943404741707,5.361280814648391,Amateur
187.51460521884982,99.46129645269431,9.695082133146983,1.6881190858300354,Youth
197.17037437935107,51.1702713111017,22.446059277205475,6.4312167982704445,Professional
190.22024995619591,65.33293607749536,29.507849650564022,9.221748049368134,Professional
185.66790700599927,103.01761052942955,8.615170525132474,3.033600096486852,Youth
167.4063233792813,67.74320538162489,8.900155181131272,1.7853376104752399,Youth
207.53171042139553,82.16245572691794,21.619226652382974,6.251465471068003,Amateur
196.02954768731755,86.62667546699863,19.59803526061581,5.117434456637146,Professional
203.72225092271054,53.668477211411776,25.271304887003975,8.064194064111113,Professional
165.12727234478342,65.63870722023678,9.714773668212525,2.4234584050904084,Youth
178.46284795210903,52.827644813432535,14.979022453464783,3.0927019532851103,Amateur
193.54647912267458,119.76048337398667,16.178725669692238,4.3086314223461795,Amateur
181.49895353407157,106.90306004583681,8.480689381540776,1.0590880053805876,Youth
208.47461234155136,97.18104606602402,19.538260121596053,4.085802073144919,Amateur
164.21584208940422,101.46078428655036,10.240379319805283,4.192322658028287,Youth
169.36913101176887,70.19876330474719,16.925719752618242,6.493123199737797,Amateur
