Player ID,Average Speed,Average Agility,Average Stamina,Average Strength,Average Dribbling,Average Passing,Average Shooting,Average Defense,Average Physical,Average Mentality,Speed Error,Agility Error,Stamina Error,Strength Error,Dribbling Error,Passing Error,Shooting Error,Defense Error,Physical Error,Mentality Error,Worst Speed,Worst Agility,Worst Stamina,Worst Strength,Worst Dribbling,Worst Passing,Worst Shooting,Worst Defense,Worst Physical,Worst Mentality,Position
1.0,20.420748733967535,1.203922894825837,59.13896759035311,68.18663838812301,0.5937528211609642,0.7920372983252562,0.7031396438612932,0.7311133200795229,0.6863636363636364,0.6055181128896379,1.7807351077313052,0.6023470650636491,3.690335956273854,2.7381125816682172,0.015929564537512323,0.035139844383693344,0.01356818181818182,0.030062511839363516,0.03116451848933416,0.01830424388154167,20.519388118107436,2.2737206823027716,70.14791573285522,72.53489972473457,0.6011358383411478,0.6192915563058473,0.5686102236421725,0.9120274914089348,0.5984624482554701,0.4188639643185098,Goalkeeper
2.7588028169014085,22.862889867007432,3.4531619885018596,65.4204961647433,75.07953340402969,0.28987993138936535,0.18176798969388383,0.2036082474226804,0.34875745526838964,0.3797979797979798,0.14132266217354678,0.7821835958718087,0.41294642857142855,1.2444046553267682,1.2565978953974424,0.011938674915864974,0.00813230390242437,0.004696969696969697,0.025383595377912488,0.00845387516181685,0.009111009770186423,20.172536463891852,3.7321428571428577,58.58359480053789,71.76071569012977,0.34755332496863234,0.15456335923780692,0.1929712460063898,0.6391752577319588,0.2335895919574217,0.2228781319690411,Goalkeeper
4.517605633802817,22.02991149604809,4.512343591477849,63.61688895031442,72.47083775185578,0.5143089284102195,0.4310165020550886,0.46251171508903466,0.6356858846918491,0.5095959595959596,0.21124684077506325,1.1481079123664675,0.47151255304101847,1.8037035291900296,1.6292178902423993,0.015083115205493422,0.02839546970288702,0.009676767676767678,0.038984656184883504,0.020569032475938536,0.01270055138675843,18.909640697260762,4.240671641791046,55.75974899148364,68.72542272906017,0.48358977745492965,0.38537512976491933,0.35974440894568693,0.8350515463917526,0.40370589394835404,0.21343303161484986,Goalkeeper
6.276408450704225,14.201807941691515,4.247548190733852,31.015133715707275,55.145281018027575,0.8113207547169811,0.8113612661799889,0.5656044985941893,0.5228628230616302,0.7762626262626262,1.0,0.6954553684591707,0.879375884016973,1.26655044055977,0.3815479325660537,0.02514532413230445,0.054321506894583475,0.014295454545454545,0.03536654669444971,0.07281476895367817,0.028720478697676993,11.207755247242975,4.473347547974415,31.721201255042587,54.700403067243414,0.9154724955424947,0.814011700672352,0.5486421725239616,0.8848797250859107,1.0,0.773711137347501,Goalkeeper
8.035211267605634,22.59785129442946,2.4091985120054105,66.78874991362034,74.4644750795334,0.43035117811681867,0.34789276731488866,0.4639175257731959,0.5183896620278331,0.37828282828282833,0.18681550126369004,1.1691109904037658,0.46532443422913716,2.2056259718230224,1.6368757447730473,0.03323588401264575,0.01679184065851534,0.014363636363636363,0.035707520363705246,0.013617943378173014,0.014579964899188811,17.99359658484525,2.1154051172707895,55.625280143433436,67.07874557609122,0.4373637984547315,0.1724151313172473,0.31948881789137384,0.5584192439862543,0.15750049280504633,0.14259477895841535,Goalkeeper
9.794014084507042,15.176771262246202,2.8231315522489004,34.11858199156934,57.075291622481444,0.6786133429628961,0.4619961965523588,0.3697282099343955,0.402037773359841,0.5186868686868686,0.5511794439764113,0.40376606916530877,0.5856612446958982,0.6879329029826132,0.38080082480696603,0.019706292279974166,0.023431069186168777,0.009272727272727273,0.021538170107975,0.019372994878144874,0.014465956358912705,11.705798648167914,3.813699360341152,33.75168086060063,56.837396775462054,0.7127385590701975,0.48278371219838756,0.42771565495207664,0.5982817869415809,0.47703528484131685,0.4549390003935459,Goalkeeper
11.55281690140845,20.666855979932794,4.125803178897531,57.14878031925921,69.01378579003182,0.3791640335831002,0.27489111097478686,0.26405810684161196,0.36779324055666,0.3707070707070707,0.1571187868576243,0.6069165308709034,0.4563737623762376,1.1416859067992273,0.8798688078775041,0.00884182615494442,0.008688076426232464,0.0056919191919191925,0.019681757908694832,0.008172454550571284,0.004436659618865996,18.295980078263966,4.751599147121536,56.07350963693411,67.45969327565867,0.4822690351977811,0.2234479145443432,0.3022364217252396,0.663917525773196,0.29528878375714573,0.1878525514889152,Goalkeeper
13.311619718309858,16.369444838847084,4.384511329049712,38.86393476608389,59.213149522799576,0.5982666787036202,0.4451260658855285,0.21944704779756324,0.2974652087475149,0.5737373737373737,0.5170598146588039,0.8546080028969762,1.1235855728429984,1.4602082646185741,0.8247696106447913,0.02410850868545399,0.021057770300718003,0.006282828282828283,0.027429437393445735,0.009818765126357855,0.015606041761673784,13.11988616150836,4.866737739872068,36.97893321380546,58.74705072748722,0.622267714455524,0.33075258802184904,0.21389776357827475,0.5347079037800687,0.32150601222156516,0.3939393939393939,Goalkeeper
15.070422535211268,15.697382744095794,4.685830233344605,37.1847142560984,57.980911983032875,0.6740994854202401,0.5331574750015337,0.43556701030927836,0.4648608349900597,0.6515151515151515,0.5040016849199663,0.35270686221256564,0.7092026166902404,0.7769872308344721,0.32719584309242844,0.01365876873916443,0.02461020818938325,0.008972222222222222,0.023224095472627396,0.01906343220577475,0.009860702292608103,11.723585912486659,5.488006396588487,35.00672344240252,56.80913291388124,0.6546258997556627,0.4975308282640122,0.4305111821086262,0.7079037800687286,0.5545042381233984,0.3421225239407058,Goalkeeper
16.829225352112676,15.18623692555256,5.361515049036185,34.98928892267293,57.04984093319194,0.5955583641780267,0.6754800318998835,0.5325679475164011,0.42460238568588476,0.48989898989898994,0.6838668913226623,0.33695455368459165,1.3689002828854313,0.6040616312491166,0.3200983193810959,0.01847911071829214,0.05251149097245172,0.019553030303030305,0.027126349687440807,0.014082287386728202,0.03173306800436688,11.367840626111704,7.8747334754797444,31.174361272971765,56.46627998427055,0.7536815690418014,1.0,0.8825878594249201,0.7594501718213059,0.5521387739010448,1.0,Goalkeeper
